id,name,unit,region_name,indicator_topic,indicator_source,indicator_name,indicator_group,url,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CD,Congo Democratic Republic,MJ/USD PPP 2017,Central Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/congo-democratic-republic,16.6968994140625,17.627799987793,17.7194004058838,17.238000869751,16.6506004333496,15.7517004013062,15.5543003082275,14.854100227356,14.3415002822876,14.68869972229,14.127799987793,13.9279003143311,15.8357000350952,15.1862001419067,14.8514003753662,14.1062002182007,14.3857002258301,13.9111003875732,13.481499671936,13.1113996505737,13.0993995666504,12.5062999725342,
CD,Congo Democratic Republic,Millions of people,Central Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/congo-democratic-republic,46.652702331543,47.862003326416,49.1878852844238,50.6191787719727,52.0796051025391,53.6016998291016,55.2425193786621,56.8987045288086,58.6831474304199,60.4747467041016,62.4585151672363,64.4453353881836,66.5644226074219,68.748649597168,70.9213943481445,73.3011474609375,75.6654434204102,78.1677322387695,80.7287979125977,83.2584686279297,85.8354873657227,88.365592956543,91.1259002685547
CF,Central African Republic,MJ/USD PPP 2017,Central Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/central-african-republic,7.03359985351563,6.99179983139038,6.94320011138916,7.21449995040894,7.39099979400635,7.32690000534058,7.18849992752075,7.10930013656616,6.93909978866577,6.89260005950928,6.75619983673096,6.68139982223511,6.24720001220703,9.30259990692139,9.55189990997314,9.40170001983643,9.11530017852783,8.80379962921143,8.55949974060059,8.38980007171631,8.39579963684082,8.40540027618408,8.3100004196167
CF,Central African Republic,Millions of people,Central Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/central-african-republic,3.73245596885681,3.8130419254303,3.88807392120361,3.96175670623779,4.03476095199585,4.10727024078369,4.18074941635132,4.25442123413086,4.32365894317627,4.38220882415771,4.42628240585327,4.45377206802368,4.46796369552612,4.47265529632568,4.48829984664917,4.51882362365723,4.56705331802368,4.62646627426147,4.70426082611084,4.78710508346558,4.87660121917725,4.9726243019104,5.0809473991394
CG,Congo Republic,MJ/USD PPP 2017,Central Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/congo-republic,1.83940005302429,2.16389989852905,2.15729999542236,2.53419995307922,2.71199989318848,2.66890001296997,3.22889995574951,3.06870007514954,3.09120011329651,3.15980005264282,3.13109993934631,4.07959985733032,4.25439977645874,4.50519990921021,4.18069982528687,4.5802001953125,5.0177001953125,5.31780004501343,5.61950016021729,6.00600004196167,6.60860013961792,6.7189998626709,
CG,Congo Republic,Millions of people,Central Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/congo-republic,2.95799160003662,3.02401518821716,3.08690500259399,3.15226721763611,3.22326254844666,3.29808163642883,3.37167525291443,3.45535778999329,3.53104329109192,3.5943865776062,3.64534187316895,3.67787504196167,3.69279026985168,3.71083784103394,3.70203685760498,3.69677948951721,3.70596861839294,3.68252491950989,3.68272829055786,3.66339230537415,3.64531373977661,3.63463735580444,3.61145806312561
CI,Cote d'Ivoire,MJ/USD PPP 2017,West Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/cote-divoire,4.14830017089844,3.98469996452332,4.33129978179932,4.15110015869141,5.77899980545044,5.87639999389648,5.6923999786377,6.02059984207153,5.90129995346069,5.23769998550415,4.54990005493164,5.45060014724731,5.38539981842041,5.07469987869263,4.69770002365112,3.88739991188049,3.80949997901917,3.65689992904663,3.27279996871948,3.20300006866455,3.30320000648499,3.30080008506775,
CI,Cote d'Ivoire,Millions of people,West Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/cote-divoire,13.6996660232544,14.0922040939331,14.4142112731934,14.7269067764282,15.0281133651733,15.3291463851929,15.6327238082886,15.898588180542,16.2028293609619,16.4475059509277,16.6678867340088,16.8625144958496,17.006368637085,17.221586227417,17.2815456390381,17.3082447052002,17.2269344329834,17.1035041809082,16.9110660552979,16.6717948913574,16.3835163116455,16.0161552429199,15.7838869094849
CM,Cameroon,MJ/USD PPP 2017,Central Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/cameroon,5.82170009613037,5.6988000869751,5.71390008926392,5.666100025177,5.48960018157959,5.46619987487793,4.87629985809326,4.41419982910156,4.32950019836426,4.56349992752075,4.46890020370483,4.53000020980835,4.52589988708496,4.51429986953735,4.62979984283447,4.61450004577637,4.51789999008179,4.40689992904663,4.35129976272583,4.27110004425049,4.35960006713867,4.22959995269775,
CM,Cameroon,Millions of people,Central Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/cameroon,13.7773551940918,13.9793615341187,14.2029581069946,14.4000511169434,14.6187267303467,14.8425216674805,15.0893287658691,15.3417549133301,15.6171903610229,15.8569526672363,16.1761054992676,16.4779205322266,16.8026561737061,17.1080188751221,17.3693618774414,17.6282501220703,17.9075412750244,18.2086734771729,18.4346370697021,18.6303615570068,18.8456382751465,19.0022315979004,19.2594051361084
CV,Cape Verde,MJ/USD PPP 2017,West Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/cape-verde,2.99180006980896,3.16619992256165,3.22560000419617,3.16160011291504,3.10989999771118,3.04019999504089,3.02430009841919,2.68499994277954,2.34689998626709,2.59820008277893,2.69280004501343,2.84870004653931,2.41890001296997,2.39849996566772,2.353600025177,2.35949993133545,2.40140008926392,2.41420006752014,2.33570003509521,2.3782000541687,2.49040007591248,2.45029997825623,2.17000007629395
CV,Cape Verde,Millions of people,West Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/cape-verde,0.161849394440651,0.164174914360046,0.165470793843269,0.167033359408379,0.166956052184105,0.167996719479561,0.165393486618996,0.162956729531288,0.160301700234413,0.157040312886238,0.152222350239754,0.148355558514595,0.144428104162216,0.140428617596626,0.135031089186668,0.13056369125843,0.125717476010323,0.120751745998859,0.116200350224972,0.110949099063873,0.107228770852089,0.103376157581806,0.0988119915127754
DJ,Djibouti,MJ/USD PPP 2017,East Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/djibouti,3.75449991226196,3.71869993209839,3.8257999420166,3.85719990730286,3.68829989433289,3.64680004119873,3.49799990653992,3.54809999465942,3.56180000305176,3.36719989776611,3.55019998550415,2.81660008430481,2.66639995574951,2.7121000289917,2.5813000202179,2.66210007667542,2.36829996109009,2.22979998588562,2.29559993743896,2.32369995117188,2.09209990501404,2.07710003852844,2.02999997138977
DJ,Djibouti,Millions of people,East Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/djibouti,0.690315783023834,0.704135298728943,0.715625941753387,0.725994527339935,0.736068189144135,0.746441066265106,0.756397604942322,0.766503691673279,0.776026785373688,0.787466466426849,0.796672642230988,0.805321395397186,0.815977334976196,0.826746344566345,0.836454391479492,0.845801591873169,0.857051849365234,0.865114450454712,0.876210033893585,0.885149598121643,0.898909211158752,0.907552361488342,0.922143816947937
DZ,Algeria,MJ/USD PPP 2017,North Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/algeria,4.25099992752075,4.13560009002686,4.18909978866577,4.15299987792969,4.03119993209839,3.9640998840332,4.17449998855591,4.28529977798462,4.23589992523193,4.55810022354126,4.49480009078979,4.54390001296997,4.80579996109009,4.84289979934692,5.08979988098145,5.13520002365112,4.93510007858276,5.00930023193359,5.27440023422241,5.39970016479492,5.39729976654053,5.60720014572144,
DZ,Algeria,Millions of people,North Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/algeria,1.12261176109314,0.94776451587677,0.831871271133423,0.712877213954926,0.623790919780731,0.532615065574646,0.472890883684158,0.411600947380066,0.348607093095779,0.319191843271255,0.288941115140915,0.257736921310425,0.22539509832859,0.230031356215477,0.195566549897194,0.15948611497879,0.162424206733704,0.123954422771931,0.126024156808853,0.128037065267563,0.129999786615372,0.131907895207405,0.133753404021263
EG,Egypt,MJ/USD PPP 2017,North Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/egypt,3.16230010986328,3.47149991989136,3.44910001754761,3.4721999168396,3.63989996910095,4.00040006637573,3.95350003242493,3.93919992446899,3.81089997291565,3.72440004348755,3.5090000629425,3.61350011825562,3.64350008964539,3.43280005455017,3.44630002975464,3.27940011024475,3.45679998397827,3.47670006752014,3.26869988441467,3.09640002250671,2.96250009536743,3.06270003318787,
EG,Egypt,Millions of people,North Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/egypt,12.443265914917,9.97177124023438,7.69455289840698,5.91855525970459,4.37215042114258,3.22468233108521,2.34477138519287,1.74981951713562,1.13335430622101,0.90711522102356,0.67286080121994,0.42948779463768,0.263439774513245,0.17961485683918,0.183625146746635,0.0937781780958176,0.0956886783242226,0.0975531488656998,0.0993757396936417,0.10116869956255,0.102941498160362,0.104692198336124,0.106416098773479
ER,Eritrea,MJ/USD PPP 2017,East Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/eritrea,7.43889999389648,7.20020008087158,6.72270011901855,7.94430017471313,6.6230001449585,6.50299978256226,6.19610023498535,6.1746997833252,7.70209980010986,7.19960021972656,6.73789978027344,5.67309999465942,5.71159982681274,6.42929983139038,5.03840017318726,6.50449991226196,6.22069978713989,6.98969984054565,6.3782000541687,6.28060007095337,6.40729999542236,6.37099981307983,
ER,Eritrea,Millions of people,East Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/eritrea,3.27066016197205,3.36073613166809,3.45920944213867,3.55882835388184,3.65025734901428,3.73880457878113,3.81044912338257,3.86675214767456,3.91942095756531,3.98274850845337,4.03079128265381,4.09881591796875,4.15505027770996,4.23240804672241,4.29517078399658,4.38166618347168,4.4690899848938,4.5720853805542,4.66396522521973,4.76807355880737,4.86726570129395,4.97740650177002,5.08252429962158
ET,Ethiopia,MJ/USD PPP 2017,East Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/ethiopia,20.8526000976563,20.1991996765137,20.4836006164551,21.6161003112793,19.9482002258301,18.1308002471924,16.7756004333496,15.5200004577637,14.4053001403809,13.467399597168,12.5214996337891,11.6588001251221,11.0446996688843,10.4440002441406,9.8326997756958,9.14599990844727,8.78250026702881,8.15610027313232,7.83820009231567,7.4109001159668,7.03490018844604,6.79059982299805,3.89000010490417
ET,Ethiopia,Millions of people,East Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/ethiopia,65.9384918212891,67.8758316040039,69.8627166748047,71.8196868896484,73.8035278320313,75.8830795288086,77.8256301879883,79.8664016723633,81.8539352416992,83.793342590332,85.7732086181641,87.7055358886719,89.6708526611328,91.6615447998047,93.6668395996094,95.5784912109375,97.3854446411133,99.2897033691406,101.082809448242,102.866653442383,104.414924621582,106.171035766602,107.67546081543
GA,Gabon,MJ/USD PPP 2017,Central Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/gabon,3.02640008926392,3.18029999732971,3.83200001716614,4.42980003356934,5.08430004119873,5.98070001602173,6.8568000793457,7.11229991912842,7.69309997558594,8.61330032348633,9.09389972686768,6.82950019836426,5.72790002822876,7.98099994659424,7.42539978027344,7.21960020065308,7.07980012893677,6.61509990692139,6.81969976425171,6.35459995269775,6.51690006256104,6.47090005874634,
GA,Gabon,Millions of people,Central Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/gabon,0.438279420137405,0.429799199104309,0.419388502836227,0.406412690877914,0.395619451999664,0.38024714589119,0.369880050420761,0.357406318187714,0.34722888469696,0.333218336105347,0.316560536623001,0.305478185415268,0.295145243406296,0.287128806114197,0.275729805231094,0.264433979988098,0.25341260433197,0.243016436696053,0.231566831469536,0.225673586130142,0.215128898620605,0.210670843720436,0.203683659434319
GH,Ghana,MJ/USD PPP 2017,West Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/ghana,4.8351001739502,4.64589977264404,4.43370008468628,4.00600004196167,3.74880003929138,3.50069999694824,3.57349991798401,3.37350010871887,3.31929993629456,3.21869993209839,3.30320000648499,3.03949999809265,3.12389993667603,2.93129992485046,2.89280009269714,2.94970011711121,2.86929988861084,2.63070011138916,2.80480003356934,2.77900004386902,2.96939992904663,2.88459992408752,3.16000008583069
GH,Ghana,Millions of people,West Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/ghana,17.7456188201904,18.1009311676025,18.4301815032959,18.7701435089111,19.1187381744385,19.4308929443359,19.7472839355469,20.0215854644775,20.3280639648438,20.6051006317139,20.7617492675781,20.9515819549561,21.2040328979492,21.314115524292,21.5161228179932,21.6249313354492,21.7473888397217,21.8558921813965,21.8325576782227,22.0008850097656,22.0361061096191,22.0559577941895,22.0923023223877
GM,Gambia,MJ/USD PPP 2017,West Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/gambia,3.12919998168945,3.10220003128052,3.22979998588562,3.04679989814758,2.94190001487732,3.04909992218018,3.20120000839233,3.21919989585876,3.08809995651245,3.08739995956421,2.91770005226135,3.24040007591248,3.13109993934631,3.01349997520447,3.33859992027283,3.48049998283386,3.44630002975464,3.29489994049072,3.23900008201599,3.23740005493164,3.19050002098084,3.105299949646,
GM,Gambia,Millions of people,West Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/gambia,1.18626582622528,1.22348666191101,1.26414048671722,1.30679726600647,1.34962296485901,1.39510107040405,1.44330835342407,1.49140346050262,1.54091489315033,1.59201276302338,1.64646100997925,1.70445024967194,1.76067614555359,1.81655955314636,1.87757706642151,1.93803822994232,1.99976944923401,2.06275773048401,2.12481713294983,2.18796968460083,2.25221014022827,2.31983470916748,2.38615679740906
GN,Guinea,MJ/USD PPP 2017,West Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/guinea,9.10910034179688,8.89680004119873,8.55370044708252,8.50399971008301,8.42949962615967,8.25259971618652,8.1254997253418,7.73299980163574,7.47030019760132,7.70310020446777,7.71309995651245,7.3863000869751,6.93030023574829,6.48699998855591,6.34639978408813,6.36740016937256,5.91079998016357,5.65990018844604,5.2923002243042,5.36609983444214,5.39020013809204,5.12510013580322,
GN,Guinea,Millions of people,West Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/guinea,8.74688625335693,8.89937019348145,9.06424617767334,9.23536968231201,9.41430759429932,9.60230731964111,9.80237674713135,10.0159559249878,10.2405548095703,10.4720678329468,10.7078170776367,10.946888923645,11.1912183761597,11.4443273544312,11.7110662460327,11.994797706604,12.2967529296875,12.615442276001,12.9351367950439,13.2775964736938,13.6133213043213,13.968563079834,14.3159036636353
GQ,Equatorial Guinea,MJ/USD PPP 2017,Central Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/equatorial-guinea,1.33659994602203,0.900300025939941,1.08560001850128,1.09469997882843,2.89439988136292,2.66619992256165,2.56809997558594,1.89530003070831,1.82249999046326,1.44169998168945,2.36080002784729,2.2827000617981,2.71119999885559,3.47720003128052,3.24329996109009,3.30310010910034,4.08449983596802,4.06389999389648,4.46360015869141,3.70149993896484,4.3681001663208,5.17899990081787,5.90000009536743
GQ,Equatorial Guinea,Millions of people,Central Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/equatorial-guinea,0.497601628303528,0.513728857040405,0.533792018890381,0.554994165897369,0.57767915725708,0.599037766456604,0.624266982078552,0.650192379951477,0.676497638225555,0.703651905059814,0.733301162719727,0.765603303909302,0.794523656368256,0.830149412155151,0.862879931926727,0.896821796894073,0.932607591152191,0.972317457199097,1.00775671005249,1.04592001438141,1.08564817905426,1.1328330039978,1.17016220092773
GW,Guinea Bissau,MJ/USD PPP 2017,West Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/guinea-bissau,10.7053003311157,10.3865003585815,10.1947002410889,10.6155996322632,10.6972999572754,10.197699546814,10.103099822998,10.0650997161865,9.72130012512207,9.66989994049072,9.30620002746582,8.73089981079102,9.00759983062744,8.84020042419434,8.94379997253418,8.60330009460449,8.34259986877441,8.04950046539307,7.87319993972778,7.56069993972778,7.50860023498535,7.14349985122681,4.94999980926514
GW,Guinea Bissau,Millions of people,West Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/guinea-bissau,1.22582376003265,1.25103437900543,1.2767071723938,1.30534756183624,1.33414089679718,1.36426794528961,1.39571702480316,1.4300525188446,1.46455180644989,1.50075602531433,1.53876531124115,1.57859635353088,1.6201194524765,1.66299855709076,1.70676076412201,1.75105023384094,1.79572534561157,1.8408088684082,1.88628804683685,1.93223202228546,1.98068702220917,2.0276575088501,2.07714486122131
KE,Kenya,MJ/USD PPP 2017,East Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/kenya,5.728600025177,5.57289981842041,5.61709976196289,5.48309993743896,5.57410001754761,5.47639989852905,5.40240001678467,5.16050004959106,5.29610013961792,5.44430017471313,5.17659997940063,5.09899997711182,4.90110015869141,4.96049976348877,5.13059997558594,5.3383002281189,5.27250003814697,5.23829984664917,5.09219980239868,4.92950010299683,4.96159982681274,4.75540018081665,6.94999980926514
KE,Kenya,Millions of people,East Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/kenya,30.9158210754395,31.6104068756104,32.383659362793,33.1069259643555,33.8473091125488,34.5703086853027,35.310604095459,36.1054420471191,36.8386535644531,37.6217918395996,38.455638885498,39.2578392028809,39.9366645812988,40.5682983398438,41.145679473877,41.6151466369629,41.7738723754883,41.8721313476563,41.7287712097168,41.4063301086426,40.8676605224609,40.3187065124512,39.2572402954102
KM,Comoros,MJ/USD PPP 2017,East Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/comoros,2.78749990463257,2.7211000919342,2.6350998878479,2.86640000343323,2.92129993438721,2.74559998512268,3.02209997177124,2.56500005722046,2.51399993896484,2.65289998054504,2.78020000457764,2.57699990272522,2.65459990501404,2.84190011024475,2.77530002593994,2.92860007286072,3.05640006065369,3.2788999080658,3.31990003585815,3.37319993972778,3.67899990081787,4.26739978790283,4.30000019073486
KM,Comoros,Millions of people,East Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/comoros,0.539645195007324,0.552552700042725,0.564923167228699,0.577378869056702,0.590061247348785,0.602452576160431,0.61514937877655,0.62814599275589,0.640798270702362,0.65372771024704,0.666932165622711,0.679719388484955,0.692741692066193,0.706649482250214,0.719137609004974,0.732333421707153,0.74547815322876,0.759379923343658,0.77075332403183,0.784539043903351,0.797424137592316,0.80845034122467,0.820204615592957
LR,Liberia,MJ/USD PPP 2017,West Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/liberia,10.6374998092651,10.7947998046875,10.7880001068115,15.9288997650146,16.0634994506836,16.0925006866455,15.3867998123169,13.9161996841431,13.3446998596191,13.1180000305176,13.2452001571655,12.9349002838135,12.4582004547119,11.6498003005981,11.5537004470825,11.8516998291016,12.3424997329712,12.4636001586914,12.5213003158569,13.8681001663208,14.3193998336792,14.0142002105713,9.02000045776367
LR,Liberia,Millions of people,West Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/liberia,2.8672149181366,2.97318530082703,3.04754877090454,3.10065174102783,3.16053199768066,3.24818515777588,3.36233472824097,3.49888038635254,3.64834094047546,3.7962818145752,3.93233251571655,4.05795669555664,4.16901826858521,4.26914596557617,4.37317419052124,4.48162269592285,4.59536790847778,4.70824670791626,4.82924842834473,4.94785356521606,5.06812620162964,5.19545745849609,5.31996011734009
LS,Lesotho,MJ/USD PPP 2017,Southern Africa,Efficiency,Tracking SDG7/WBG,Energy intensity level of primary energy (MJ/2017 PPP GDP),Energy,/aep/country/lesotho,13.5530996322632,13.2368001937866,13.0378999710083,11.5306997299194,11.5333995819092,11.4069004058838,11.1370000839233,10.9257001876831,10.7714996337891,11.1343002319336,10.6406002044678,11.4547004699707,10.8142004013062,9.09749984741211,8.94250011444092,8.13500022888184,7.85780000686646,8.42199993133545,8.19369983673096,8.36909961700439,8.18200016021729,10.4188995361328,
LS,Lesotho,Millions of people,Southern Africa,Access,Tracking SDG7/WBG,Energy: Population without access to clean cooking fuels (millions of people),Energy,/aep/country/lesotho,1.56970715522766,1.55214095115662,1.53706812858582,1.51817381381989,1.50057291984558,1.48360216617584,1.46638381481171,1.44905173778534,1.42994999885559,1.41748476028442,1.4059396982193,1.39537620544434,1.38771224021912,1.3784019947052,1.37544822692871,1.37437558174133,1.37077665328979,1.3690367937088,1.37591004371643,1.38019454479218,1.38868582248688,1.38503527641296,1.39259302616119
